topic_id,word,accent,mean_cn,freq,word_length,source_table,options,tag_id,word_level_id
19798,oxide,/ˈɑːksaɪd/,n. 氧化物,6.0,5,dict_l_o,"[10553, 414, 436258]",0,564
5306,porch,/pɔːrtʃ/,n. 门廊；走廊,8.0,5,dict_p_r,"[11727, 17667, 5377]",0,564
3946,routine,/ruːˈtiːn/,n. 常规；正常顺序；例行公事；一套固定舞步（或动作）；惯例，习惯；  adj. 例行的，惯例的；普通的,7.0,7,dict_p_r,"[4616, 14937, 14989]",0,564
6324,aggressive,/əˈɡresɪv/,adj. 有侵略性的；好斗的；积极进取的；凶猛的；有攻击性的；强烈的；迅速生长的,6.0,10,dict_a_b,"[4010, 11009, 469743]",0,564
9215,configuration,/kənˌfɪɡjəˈreɪʃn/,n. 配置，布局，构造,9.0,13,dict_c,"[5404, 4460, 6306]",0,564
8397,sharp,/ʃɑːrp/,adj. 锋利的；敏锐的；聪明的；明显的；（增长、下跌等）急剧的；清楚的；刺耳的；（言语）尖锐的；  adv. 急剧地；锐利地；突然地；整点；时刻，正准；  n. （音乐）升半音；磨；  v. 升音,4.0,5,dict_s,"[5788, 5301, 163]",0,564
4121,calcium,/ˈkælsiəm/,n. 钙,8.0,7,dict_c,"[9667, 4584, 6857]",0,564
4299,finite,/ˈfaɪnaɪt/,adj. 有限的；限定的,9.0,6,dict_d_f,"[9960, 413540, 16133]",0,564
2776,preserve,/prɪˈzɜːrv/,v. 贮存，保鲜；保存；维持；  vt. 保护；保留；  n. 保护区；独揽之事，独占的活动,6.0,8,dict_p_r,"[419099, 5990, 1053]",0,564
17106,poise,/pɔɪz/,v. 使相等，使平衡；  n. 泰然自若，信心,10.0,5,dict_p_r,"[10562, 4247, 6357]",0,564
9748,creature,/ˈkriːtʃər/,n. 生物；动物；人；创造物,5.0,8,dict_c,"[19568, 16023, 5588]",0,564
391010,disruptive,/dɪsˈrʌptɪv/,adj. 制造混乱的，破坏性的，分裂的；创新的，开拓性的,7.0,10,dict_d_f,"[5682, 2249, 822]",0,564
5200,pulse,/pʌls/,n. 脉搏；（电子）脉冲；拍子，节奏；可食用的豆子；  vi. （使）跳动，搏动，震动；（感情等）洋溢，充满,7.0,5,dict_p_r,"[6475, 8997, 11215]",0,564
15299,franchise,/ˈfræntʃaɪz/,n. 特许（经营权）；公民权；选举权；  v. 赋予特权；赋予公民权,9.0,9,dict_d_f,"[8650, 4985, 10543]",0,564
5570,organize,/ˈɔːrɡənaɪz/,vt. 组织；安排；筹办；整理；使系统化,5.0,8,dict_l_o,"[1586, 6306, 4805]",0,564
2137,profound,/prəˈfaʊnd/,adj. 深刻的；知识渊博的；深奥的；极度的，完全的；深远的；渊博的；（感情）强烈的，深切的；巨大的；  n. 深渊；深海,8.0,8,dict_p_r,"[3941, 11474, 4572]",0,564
5545,existence,/ɪɡˈzɪstəns/,n. 存在；生活方式,5.0,9,dict_d_f,"[4127, 4533, 7867]",0,564
5404,deteriorate, /dɪˈtɪriəreɪt/,vi. 恶化；变质；衰退,8.0,11,dict_d_f,"[8201, 472288, 1171]",0,564
6045,poke,/poʊk/,v. 刺，戳；拨开，拨（弄）；探（出），露出；  n. 戳，捅,9.0,4,dict_p_r,"[6692, 5990, 5252]",0,564
4491,crucial,/ˈkruːʃl/,adj. 关键的，至关重要的；决定性的,8.0,7,dict_c,"[5508, 136, 421698]",0,564
4099,myth,/mɪθ/,n. 神话；虚构的信念（或观念、理论）；杜撰出来的人（或事物）,7.0,4,dict_l_o,"[6508, 5150, 4615]",0,564
424528,poised,/pɔɪzd/,adj. 泰然自若的；蓄势待发的；保持平衡的；有充分准备；姿态优雅的,8.0,6,dict_p_r,"[2033, 5977, 773]",0,564
9921,fiber,/ˈfaɪbər/,n. 纤维（物质）；纤维组织；(植物) 纤维；纤维素,8.0,5,dict_d_f,"[5852, 9258, 7323]",0,564
159,anecdote,/ˈænɪkdoʊt/,n. 轶事，趣闻,8.0,8,dict_a_b,"[5352, 14984, 644]",0,564
6193,explore,/ɪkˈsplɔːr/,v. 探险；探索；（用手或身体某部）摸索；探讨，研究；勘察；考察,6.0,7,dict_d_f,"[6794, 1831, 17737]",0,564
8590,sociologist,/ˌsoʊsiˈɑːlədʒɪst/,n. 社会学家,8.0,11,dict_s,"[17302, 989, 3847]",0,564
6372,plead,/pliːd/,v. 恳求，辩护；提出…为理由；承认（有罪或无罪）,8.0,5,dict_p_r,"[4054, 4641, 5225]",0,564
6529,imitate,/ˈɪmɪteɪt/,vt. 模仿；仿制,7.0,7,dict_g_k,"[2293, 18149, 11042]",0,564
2103,practitioner,/prækˈtɪʃənər/,n. （医生或律师等）从业者，从事者,9.0,12,dict_p_r,"[5007, 8590, 5704]",0,564
5692,sensitive,/ˈsensətɪv/,adj. 敏感的；过敏的；灵敏的；善解人意的；易受伤害的；感光的；  n. 有灵异能力的人， 敏感的人,6.0,9,dict_s,"[10272, 652, 391358]",0,564
5207,prolong,/prəˈlɔːŋ/,v. 延长；拉长；拖延,8.0,7,dict_p_r,"[18906, 5349, 5828]",0,564
495,cluster,/ˈklʌstər/,n. 一串；一簇；（同类物聚集的）群；  v. 群集；丛生,8.0,7,dict_c,"[4299, 17150, 5834]",0,564
174,antibiotic,/ˌæntibaɪˈɑːtɪk/,n. 抗生素；  adj. 抗菌的,10.0,10,dict_a_b,"[5098, 8026, 5344]",0,564
18299,plaza,/ˈplæzə/,n. 广场；收费区；服务区；购物中心,7.0,5,dict_p_r,"[6259, 621, 8987]",0,564
5322,lever,/ˈlevər/,n. 杠杆；控制杆；施加影响的手段；  v. 用杠杆移动；撬开,7.0,5,dict_l_o,"[7125, 5702, 1845]",0,564
7187,porridge,/ˈpɔːrɪdʒ/,n. 粥，麦片粥,7.0,8,dict_p_r,"[4927, 1080, 9469]",0,564
6123,theoretical,/ˌθiːəˈretɪkl/,adj. 理论（上）的,7.0,11,dict_t_z,"[4520, 498, 16057]",0,564
5061,admit,/ədˈmɪt/,v. 承认；准许进入；允许加入；可容纳；接纳，接收（入学）,5.0,5,dict_a_b,"[3875, 5199, 6273]",0,564
413540,indebted,/ɪnˈdetɪd/,adj. 感激的；负债的,8.0,8,dict_g_k,"[4147, 203, 9978]",0,564
391293,applicable,/ˈæplɪkəbl/,adj. 适用的，合适的，可应用的,5.0,10,dict_a_b,"[5709, 8198, 6949]",0,564
5341,poultry,/ˈpoʊltri/,n. 家禽(肉),9.0,7,dict_p_r,"[5436, 470908, 1674]",0,564
8201,readily,/ˈredɪli/,adv. 容易地；乐意地；欣然地；迅速的,7.0,7,dict_p_r,"[10142, 4953, 4310]",0,564
1006,emigration,/ˌemɪˈɡreɪʃn/,n. 移民，移民出境，移居外国,10.0,10,dict_d_f,"[4354, 5560, 9109]",0,564
51754,trivial,/ˈtrɪviəl/,adj. 微不足道的；没有什么价值的,6.0,7,dict_t_z,"[10379, 5008, 4526]",0,564
8553,journalism,/ˈdʒɜːrnəlɪzəm/,n. 新闻业,9.0,10,dict_g_k,"[5417, 10276, 11514]",0,564
2102,portrait,/ˈpɔrtrət/,n. 肖像；（人物）描写；标本；半身雕塑像,7.0,8,dict_p_r,"[1468, 5483, 19776]",0,564
925,dissertation,/ˌdɪsərˈteɪʃn/,n. （博士学位）论文；学术演讲；专题,10.0,12,dict_d_f,"[4583, 3889, 3838]",0,564
4266,formulate,/ˈfɔːrmjuleɪt/,vt. 制定，规划；系统地阐述,9.0,9,dict_d_f,"[4779, 390954, 474607]",0,564
6836,novelty,/ˈnɑːvlti/,n. 新奇；新奇的事物；新颖小巧而廉价的物品；  adj. 新奇的；风格独特的,9.0,7,dict_l_o,"[16004, 8356, 567]",0,564
7965,preparation,/ˌprepəˈreɪʃn/,n. 准备，预备；准备工作,5.0,11,dict_p_r,"[4315, 6417, 482]",0,564
5900,devastate,/ˈdevəsteɪt/,v. 摧毁；使垮掉，使不知所措，使陷于混乱,10.0,9,dict_d_f,"[471021, 391505, 661]",0,564
8649,porcelain,/ˈpɔːrsəlɪn/,adj. 瓷的；精美的；易碎的；  n. 瓷，瓷器,9.0,9,dict_p_r,"[9715, 6838, 1799]",0,564
6115,conclude,/kənˈkluːd/,v. 推断出；使结束，终止；达成协议；断定,7.0,8,dict_c,"[9538, 5648, 3037]",0,564
5211,supplementary,/ˌsʌplɪˈmentri/,adj. 补充的；附加的；  n. 补充者,7.0,13,dict_s,"[14918, 8451, 3986]",0,564
5258,infer,/ɪnˈfɜːr/,vt. 推断；暗示,7.0,5,dict_g_k,"[11375, 5426, 6428]",0,564
476531,perplexity,/pərˈpleksəti/,n. 困惑；使人困惑的事物,8.0,10,dict_p_r,"[9648, 5462, 901]",0,564
262,autonomous,/ɔːˈtɑːnəməs/,adj. 自动驾驶的；自治的，有自治权的；自主的；自由的,8.0,10,dict_a_b,"[17033, 7129, 5868]",0,564
4572,sprawl,/sprɔːl/,n. 四肢伸开的躺卧姿势；蔓生；（城市）杂乱无序拓展的地区；  v. 四肢伸开地坐（或卧）；爬行；蔓生,10.0,6,dict_s,"[143, 17667, 4741]",0,564
5430,plea,/pliː/,n. （法律）抗辩；恳求；请求，托词，口实；请愿,8.0,4,dict_p_r,"[4139, 4549, 4286]",0,564
4482,obvious,/ˈɑːbviəs/,adj. 明显的，显而易见的；了无新意的；平淡无奇的；易理解的,6.0,7,dict_l_o,"[16324, 5980, 5991]",0,564
390193,precede,/prɪˈsiːd/,v. 发生在……之前，先于；在前面，领先,7.0,7,dict_p_r,"[5386, 8010, 8502]",0,564
6244,influential,/ˌɪnfluˈenʃl/,adj. 有极大影响力的；有支配力的；  n. 有影响力的人物,7.0,11,dict_g_k,"[5904, 5189, 10985]",0,564
4926,capital,/ˈkæpɪtl/,n. 资金，资本；首都；大写字母；  adj. 大写的；资本的；优秀的；处以死刑的；致命的；首要的,4.0,7,dict_c,"[1553, 4166, 410449]",0,564
13752,plumbing,/ˈplʌmɪŋ/,n. 铅管业；管道工程,10.0,8,dict_p_r,"[427642, 5463, 703]",0,564
4772,nominal,/ˈnɑːmɪnl/,adj. 名义上的；象征性的，很少的；名词性的,9.0,7,dict_l_o,"[11034, 13121, 4274]",0,564
1615,intellectual,/ˌɪntəˈlektʃuəl/,n. 知识分子；凭理智做事者；  adj. 智力的；理智的；需用智力的；聪明的,6.0,12,dict_g_k,"[3843, 4598, 11419]",0,564
2677,polish,"/ˈpɑlɪʃ/, /ˈpoʊlɪʃ/",vt. 磨光，擦亮；润饰，使优美；抛光；修改；润色；  n. 擦光剂；完美；完善；上光剂；抛光；擦亮；  adj. （Polish）波兰的；（Polish）波兰人的；（Polish）波兰语的（读作/ˈpoʊlɪʃ/）,6.0,6,dict_p_r,"[6333, 405233, 9759]",0,564
6114,slum,/slʌm/,n. 贫民窟，贫民区，陋巷；  v. 去贫民窟，到贫民区去(参观，游玩等),9.0,4,dict_s,"[2329, 6392, 9282]",0,564
473868,involvement,/ɪnˈvɑːlvmənt/,n. 参与；卷入；牵连；兴趣；恋爱关系；性关系,4.0,11,dict_g_k,"[535, 5084, 7813]",0,564
424663,polytechnic,/ˌpɑːliˈteknɪk/,n. 工艺专科学校；理工专科学校；  adj. 各种工艺的；综合技术的,8.0,11,dict_p_r,"[1053, 427017, 4727]",0,564
16812,intend,/ɪnˈtend/,v. 打算；想要；计划,6.0,6,dict_g_k,"[2031, 617, 780]",0,564
4195,vocational,/voʊˈkeɪʃənl/,adj. 职业的；业务的,9.0,10,dict_t_z,"[9391, 2306, 10571]",0,564
16316,preceding,/prɪˈsiːdɪŋ/,adj. 在前的，在先的,8.0,9,dict_p_r,"[6392, 18290, 400867]",0,564
11479,quiver,/ˈkwɪvər/,n. 颤抖；箭袋；  vi. 颤抖,9.0,6,dict_p_r,"[9276, 139, 6039]",0,564
8931,verse,/vɜːrs/,n. 诗句，诗节，诗；韵文,7.0,5,dict_t_z,"[7227, 132, 1861]",0,564
11189,plaintiff,/ˈpleɪntɪf/,n. 原告,10.0,9,dict_p_r,"[7160, 471411, 11091]",0,564
404634,dropout,/ˈdrɑːpaʊt/,n. 辍学生；拒绝传统社会的人；【计算机】磁盘信息失落；漏失信息，丢失信息,10.0,7,dict_d_f,"[4039, 791, 18206]",0,564
402130,curable,/ˈkjʊrəbl/,adj. 能治愈的，可医治的,5.0,7,dict_c,"[10310, 402309, 19602]",0,564
4154,petition,/pəˈtɪʃn/,n. 请愿；请愿书；祈求；  v. 请愿,9.0,8,dict_p_r,"[2387, 4222, 1403]",0,564
1637,intimidate,/ɪnˈtɪmɪdeɪt/,v. 恐吓，威胁,8.0,10,dict_g_k,"[143, 468, 4299]",0,564
3937,arise,/əˈraɪz/,vi. 起床，起身；出现；升起；由……引起，发生,6.0,5,dict_a_b,"[5258, 8612, 5387]",0,564
4548,eminent,/ˈemɪnənt/,adj. 显赫的；杰出的；有名的；（品质）优良的,8.0,7,dict_d_f,"[4056, 7246, 9553]",0,564
8565,reproduce,/ˌriːprəˈduːs/,v. 生殖；繁殖；再生产；再现；仿造；复制；复印,8.0,9,dict_p_r,"[1608, 10168, 9896]",0,564
10281,persecute,/ˈpɜːrsɪkjuːt/,v. （尤指因宗教或政治信仰不同）迫害；烦扰，纠缠,9.0,9,dict_p_r,"[6891, 410449, 4317]",0,564
4167,incur,/ɪnˈkɜːr/,v. 遭受；招致；引起,8.0,5,dict_g_k,"[5294, 8969, 5551]",0,564
6738,exotic,/ɪɡˈzɑːtɪk/,adj. 奇异的，珍奇的，来自异国的；外来的；  n. 外来物，舶来品,8.0,6,dict_d_f,"[392, 391010, 438374]",0,564
7493,priority,/praɪˈɔːrəti/,n. 优先；优先权；优先考虑的事；重要事项，首要事项；在前,7.0,8,dict_p_r,"[9249, 8612, 6658]",0,564
124,allotment,/əˈlɑːtmənt/,n. 分配；份额；<英>划分的土地,9.0,9,dict_a_b,"[672, 5306, 1930]",0,564
5846,diploma,/dɪˈploʊmə/,n. 毕业文凭，毕业证书；文凭课程,7.0,7,dict_d_f,"[4401, 14984, 4761]",0,564
391449,pending,/ˈpendɪŋ/,adj. 待定的，即将发生或来临的；  prep. 直到，等待……的时候，在……期间,8.0,7,dict_p_r,"[8737, 6032, 1628]",0,564
5814,rival,/ˈraɪvl/,n. 竞争对手；  v. 与……竞争，与……相匹敌；  adj. 竞争的，敌对的,7.0,5,dict_p_r,"[5199, 2114, 390954]",0,564
16229,geographic,/ˌdʒiːə'ɡræfɪk/,adj. 地理学的，地理的,9.0,10,dict_g_k,"[4540, 2403, 6293]",0,564
17737,jack,/dʒæk/,n. 千斤顶；（牌戏）J牌；插座，插口；  adj. 对……感到厌烦的；  v. 偷窃（特别是价值低的物品）,8.0,4,dict_g_k,"[3977, 1048, 6616]",0,564
1953,notion,/ˈnoʊʃn/,n. 概念，观念；观点，看法；突然的念头；意图,8.0,6,dict_l_o,"[7128, 5009, 41654]",0,564
726,culminate,/ˈkʌlmɪneɪt/,v. （使）到达高潮，（使）结束,10.0,9,dict_c,"[9239, 6534, 405233]",0,564
5307,pilgrim,/ˈpɪlɡrɪm/,n. 朝圣客；香客,9.0,7,dict_p_r,"[6987, 5491, 6254]",0,564
8612,insult,"/ɪnˈsʌlt/, /ˈɪnsʌlt/",vt. 侮辱（读作/ɪnˈsʌlt/）；侮辱；  n. 侮辱的言辞或行为（读作/ˈɪnsʌlt/）,7.0,6,dict_g_k,"[5277, 5404, 5575]",0,564
5109,acquire,/əˈkwaɪər/,v.  （通过努力、能力）获得；学到；得到；购得；患上（疾病）,7.0,7,dict_a_b,"[16086, 3106, 7246]",0,564
8433,complaint,/kəmˈpleɪnt/,n. 抱怨；怨言，投诉；控诉；不满的缘由；痛苦根源,6.0,9,dict_c,"[6959, 6624, 6590]",0,564
7851,representative,/ˌreprɪˈzentətɪv/,n. 代表；代理；立法代表；  adj. 典型的，有代表性的；代理的；选举制的,7.0,14,dict_p_r,"[5580, 8094, 4277]",0,564
4809,pant,/pænt/,v. 喘息；气喘吁吁地说；喘气，喘息；  n. 喘气,9.0,4,dict_p_r,"[925, 495, 407323]",0,564
5388,notify,/ˈnoʊtɪfaɪ/,vt. 通知，告知；报告,8.0,6,dict_l_o,"[11044, 11201, 7867]",0,564
390954,acceptance,/əkˈseptəns/,n. 接纳；赞同；容忍,3.0,10,dict_a_b,"[3845, 6307, 15207]",0,564
3838,quest,/kwest/,n. 探索，寻求；  v. 寻找，搜索,8.0,5,dict_p_r,"[7813, 1870, 5203]",0,564
4039,residence,/ˈrezɪdəns/,n. 住宅；居住；居留权,8.0,9,dict_p_r,"[4035, 16018, 17667]",0,564
6381,coincide,/ˌkoʊɪnˈsaɪd/,v. 巧合，一致，相符；  vi. 同时发生,9.0,8,dict_c,"[1831, 8879, 626]",0,564
3808,petitioner,/pəˈtɪʃənər/,n. 请愿人；起诉人，原告,9.0,10,dict_p_r,"[1048, 6763, 5461]",0,564
18874,afterwards,/ˈæftərwərdz/,adv. 以后；后来,4.0,10,dict_a_b,"[4741, 471647, 4621]",0,564
4495,deliberate,"/dɪˈlɪbərɪt/, /dɪˈlɪbərˌeɪt/",adj. 故意的；沉着的，小心谨慎的；从容不迫的；  v. 仔细考虑；研讨（读作/dɪˈlɪbərˌeɪt/）,8.0,10,dict_d_f,"[4523, 18011, 5853]",0,564
4882,govern,/ˈɡʌvərn/,v. 统治，管理；决定，影响；【语】支配（如动词决定它后面的代词的语法形式）；调节；进行统治；居支配地位,7.0,6,dict_g_k,"[5584, 4441, 403340]",0,564
4902,particularly,/pərˈtɪkjələrli/,adv. 格外地；特别地，尤其；具体地,5.0,12,dict_p_r,"[8062, 7947, 8448]",0,564
10988,infection,/ɪnˈfekʃn/,n. 感染；传染病；传染,8.0,9,dict_g_k,"[124, 9307, 480]",0,564
394330,aristocratic,/əˌrɪstəˈkrætɪk/,adj. 贵族的；赞成贵族政治的；爱挑剔的,8.0,12,dict_a_b,"[4100, 1889, 724]",0,564
5325,foil,/fɔɪl/,n. 箔；箔纸；衬托；  v. 挫败；使受挫折,9.0,4,dict_d_f,"[337, 8667, 6405]",0,564
11034,quart,/kwɔːrt/,n. 夸脱（容量单位，在英国等于四分之一加仑）,8.0,5,dict_p_r,"[11419, 683, 5788]",0,564
3996,admission,/ədˈmɪʃn/,n. 准许进入；进入权；入场费；承认,7.0,9,dict_a_b,"[3851, 3652, 1186]",0,564
424022,pilgrimage,/ˈpɪlɡrɪmɪdʒ/,n. 朝圣之旅；人生历程；  vi. 朝圣,8.0,10,dict_p_r,"[841, 5796, 3049]",0,564
9109,exposure,/ɪkˈspoʊʒər/,n. 暴露；揭露，揭发；亮相，报道；曝光，曝光时间；受寒；接触，体验；面临（困难）,7.0,8,dict_d_f,"[124, 2482, 990]",0,564
3954,tendency,/ˈtendənsi/,n. 趋向，趋势，倾向；癖好，意向；派别,7.0,8,dict_t_z,"[6763, 5362, 11407]",0,564
398962,chancellor,/ˈtʃænsələr/,n. 大臣；总理；（美国）大学校长；大法官,7.0,10,dict_c,"[4213, 3872, 6193]",0,564
5174,primarily,/praɪˈmerəli/,adv. 首先；主要地；根本地,7.0,9,dict_p_r,"[6910, 6137, 2036]",0,564
9189,courageous,/kəˈreɪdʒəs/,adj. 勇敢的，英勇的，有胆量的,8.0,10,dict_c,"[18326, 6033, 8612]",0,564
423558,petrochemical,/ˌpetroʊˈkemɪkl/,n. 石油化学制品,10.0,13,dict_p_r,"[17335, 3927, 7298]",0,564
9127,radiant,/ˈreɪdiənt/,adj. 光芒四射的，绚丽的；喜悦的；辐射的,9.0,7,dict_p_r,"[9715, 1028, 567]",0,564
3037,segregate,/ˈseɡrɪɡeɪt/,v. 分开，隔离，进行种族隔离,9.0,9,dict_s,"[1007, 17259, 6857]",0,564
219,arrogance,/ˈærəɡəns/,n. 自大；傲慢态度,9.0,9,dict_a_b,"[9174, 5464, 2420]",0,564
11042,tone,/toʊn/,n. 语气；语调；色调；腔调；口吻；（尤指肌肉的）坚实，结实；  vt. 使更健壮；  vi. 给……上色,6.0,4,dict_t_z,"[8773, 473459, 9229]",0,564
2265,respectful,/rɪˈspektfl/,adj. 表示尊敬的；恭敬的,7.0,10,dict_p_r,"[4546, 122, 3953]",0,564
15294,scenario,/səˈnærioʊ/,n. 剧情梗概；（可能发生的）事态，情况；设想；方案；预测,9.0,8,dict_s,"[4716, 2993, 554949]",0,564
423484,persecution,/ˌpɜːrsɪˈkjuːʃn/,n. 迫害,8.0,11,dict_p_r,"[50, 6906, 16855]",0,564
9785,relic,/ˈrelɪk/,n. 遗迹；神圣的遗物；纪念物,8.0,5,dict_p_r,"[471409, 5673, 5252]",0,564
5021,cabinet,/ˈkæbɪnət/,n. 橱；柜；内阁,8.0,7,dict_c,"[8565, 6787, 390979]",0,564
19558,approximately,/əˈprɑːksɪmətli/,adv. 近似地，大约,7.0,13,dict_a_b,"[13985, 2311, 5178]",0,564
5313,reconcile,/ˈrekənsaɪl/,v. 和解；调解；调和，使协调,8.0,9,dict_p_r,"[4397, 9013, 4190]",0,564
7947,taste,/teɪst/,v. 品尝，尝起来；品鉴；体验，体会；有……的味道；  n. 味道；鉴赏力；品尝；爱好，志趣；味觉；品味；体会，感受,4.0,5,dict_t_z,"[2733, 8201, 8247]",0,564
9630,radiator,/ˈreɪdieɪtər/,n. 散热器；暖气片,9.0,8,dict_p_r,"[5559, 8600, 10272]",0,564
7472,signify,/ˈsɪɡnɪfaɪ/,vi. 具有重要性；  vt. 表示，说明；预示,9.0,7,dict_s,"[2618, 15895, 4727]",0,564
2076,pharmaceutical,/ˌfɑːrməˈsuːtɪkl/,adj. 制药的，药物的；  n. 药物,10.0,14,dict_p_r,"[3921, 4746, 6611]",0,564
5834,resign,"/rɪˈzaɪn/, /'riˌsain/",v. 辞职，放弃；屈从，安于；重签（读作/'riˌsain/）,7.0,6,dict_p_r,"[6834, 9755, 2103]",0,564
6782,pudding,/ˈpʊdɪŋ/,n. 布丁，一种甜点心,7.0,7,dict_p_r,"[466, 1050, 8216]",0,564
5927,lure,/lʊr/,v. 引诱；以诱饵吸引；  n. 诱惑力；诱惑物；鱼饵,8.0,4,dict_l_o,"[5752, 1591, 10790]",0,564
469525,compassionate,/kəmˈpæʃənət/,adj. 有同情心的；  vt. 同情,7.0,13,dict_c,"[9100, 11656, 1887]",0,564
17748,render,/ˈrendər/,v. 提供，给予；使成为，致使，使处于（某种状态）；（以某种方式）表达，表现；翻译；粉刷，往（墙上）抹灰；将（脂肪）熬成油，使熔化；（提供）服务；递交；舍弃；  n. 粉刷，打底，交纳,8.0,6,dict_p_r,"[7910, 3941, 825]",0,564
5300,perfume,/pərˈfjuːm/,n. 香水；香气；  vt. 使充满芳香；洒香水于,7.0,7,dict_p_r,"[422804, 4953, 2489]",0,564
13906,rape,/reɪp/,n. 强奸；掠夺，强夺；油菜；破坏，蹂躏；  v. 强奸；破坏，蹂躏,9.0,4,dict_p_r,"[2990, 6247, 7954]",0,564
391,bureaucracy,/bjʊˈrɑːkrəsi/,n. 官僚主义；政府机构,9.0,11,dict_a_b,"[17962, 421698, 4384]",0,564
4484,clue,/kluː/,n. 线索；提示；暗示；  vt. 为……提供线索,7.0,4,dict_c,"[18088, 6417, 1359]",0,564
2179,ranch,/ræntʃ/,n. 大农场,9.0,5,dict_p_r,"[5972, 7285, 4064]",0,564
4081,verbal,/ˈvɜːrbl/,adj. 言语的，口头的；动词的；与文字有关的，文字上的,8.0,6,dict_t_z,"[1667, 10310, 5604]",0,564
7844,phenomenon,/fəˈnɑməˌnɑn/,n. 现象；奇迹；奇才,7.0,10,dict_p_r,"[391559, 4784, 18874]",0,564
2188,reassure,/ˌriːəˈʃʊr/,v. 使放心，使消除疑虑,9.0,8,dict_p_r,"[4561, 8981, 4969]",0,564
4481,augment,/ɔːɡˈment/,v. 增加；助长,9.0,7,dict_a_b,"[790, 7272, 1359]",0,564
7617,radioactivity,/ˌreɪdioʊækˈtɪvəti/,n. 放射性，放射现象；辐射,9.0,13,dict_p_r,"[8075, 72, 4147]",0,564
95,affix,"/əˈfɪks/, /ˈæfˌɪks/",v. 粘上；署名；将罪责加之于（读作/əˈfɪks/）；  n. 词缀；附加物（读作/ˈæfˌɪks/）,10.0,5,dict_a_b,"[6687, 4315, 5458]",0,564
